BTC-USD,ETH-USD,BNB-USD,XRP-USD,ADA-USD,SOL-USD,DOGE-USD,MATIC-USD,DOT-USD,TRX-USD
13657.2001953125,772.6409912109375,8.414609909057617,2.3910300731658936,0.7286570072174072,,0.00890900008380413,,,0.051695000380277634
14982.099609375,884.4439697265625,8.837770462036133,2.4809000492095947,0.7825869917869568,,0.009145000018179417,,,0.07868199795484543
15201.0,962.719970703125,9.535880088806152,3.105370044708252,1.0796600580215454,,0.009320000186562538,,,0.09470299631357193
15599.2001953125,980.9219970703125,9.213990211486816,3.1966300010681152,1.1141200065612793,,0.009643999859690666,,,0.20797400176525116
17429.5,997.719970703125,14.917200088500977,3.0487101078033447,0.9995589852333069,,0.012167000211775303,,,0.22055499255657196
17527.0,1041.6800537109375,22.75979995727539,3.0939700603485107,1.02715003490448,,0.014863000251352787,,,0.17479699850082397
16477.599609375,1153.1700439453125,18.65679931640625,3.377810001373291,1.0085200071334839,,0.01708799973130226,,,0.19965499639511108
15170.099609375,1148.530029296875,18.260900497436523,2.456209897994995,0.8990020155906677,,0.015045000240206718,,,0.1519930064678192
14595.400390625,1299.739990234375,17.411800384521484,2.1017799377441406,0.8147429823875427,,0.013419999741017818,,,0.1247820034623146
14973.2998046875,1255.8199462890625,17.39080047607422,1.9749200344085693,0.7931209802627563,,0.013101999647915363,,,0.12955300509929657
13405.7998046875,1154.9300537109375,21.042699813842773,1.9507999420166016,0.6884120106697083,,0.011469000019133091,,,0.1090800017118454
13980.599609375,1273.199951171875,22.316299438476562,2.0432300567626953,0.8975080251693726,,0.013055999763309956,,,0.10885799676179886
14360.2001953125,1396.4200439453125,22.174400329589844,2.0213499069213867,0.8841239809989929,,0.013023000210523605,,,0.10303500294685364
13772.0,1366.77001953125,20.777299880981445,1.8611899614334106,0.802262008190155,,0.011683999560773373,,,0.08478199690580368
13819.7998046875,1291.9200439453125,19.564699172973633,1.6767300367355347,0.7785869836807251,,0.009856999851763248,,,0.0756940022110939
11490.5,1053.68994140625,13.891900062561035,1.1792399883270264,0.626492977142334,,0.006821999792009592,,,0.05448799952864647
11188.599609375,1014.25,14.203200340270996,1.306339979171753,0.6291019916534424,,0.007648000027984381,,,0.07562299817800522
11474.900390625,1036.280029296875,14.280400276184082,1.5965800285339355,0.6598430275917053,,0.00796900037676096,,,0.08317899703979492
11607.400390625,1039.0999755859375,14.940600395202637,1.552049994468689,0.6504979729652405,,0.007871000096201897,,,0.08049900084733963
12899.2001953125,1155.1500244140625,16.19029998779297,1.5786199569702148,0.7075099945068359,,0.008448000065982342,,,0.08520100265741348
11600.099609375,1049.5799560546875,14.068300247192383,1.3800400495529175,0.6131629943847656,,0.0071310000494122505,,,0.07118599861860275
10931.400390625,1003.260009765625,13.014599800109863,1.3573499917984009,0.5704579949378967,,0.00673400005325675,,,0.07141199707984924
10868.400390625,986.22900390625,13.093500137329102,1.3370699882507324,0.5630699992179871,,0.006672999821603298,,,0.06857199966907501
11359.400390625,1058.780029296875,13.628700256347656,1.3571499586105347,0.6222079992294312,,0.007083000149577856,,,0.070421002805233
11259.400390625,1056.030029296875,13.228400230407715,1.3122299909591675,0.6374949812889099,,0.007666999939829111,,,0.06876599788665771
11171.400390625,1055.1700439453125,13.218199729919434,1.217270016670227,0.6233819723129272,,0.007236999925225973,,,0.06662999838590622
11440.7001953125,1107.0699462890625,13.253000259399414,1.2191100120544434,0.616832971572876,,0.007373000029474497,,,0.06842199712991714
11786.2998046875,1246.010009765625,13.540200233459473,1.3996000289916992,0.6702859997749329,,0.007464999798685312,,,0.06549499928951263
11296.400390625,1182.3599853515625,12.76449966430664,1.3239699602127075,0.6232039928436279,,0.0069670001976192,,,0.06400100141763687
10106.2998046875,1071.1300048828125,11.250699996948242,1.1385600566864014,0.5319129824638367,,0.006023999769240618,,,0.05376100167632103
10221.099609375,1118.31005859375,11.145000457763672,1.1623899936676025,0.5193150043487549,,0.006010000128298998,,,0.05445399880409241
9170.5400390625,1036.7900390625,9.515839576721191,0.9625300168991089,0.421671986579895,,0.005028999876230955,,,0.046227000653743744
8830.75,915.7849731445312,9.652290344238281,0.8847839832305908,0.39053401350975037,,0.004474999848753214,,,0.04079899936914444
9174.91015625,964.0189819335938,9.749679565429688,0.9240429997444153,0.438836008310318,,0.005164000205695629,,,0.04447200149297714
8277.009765625,834.6820068359375,8.458640098571777,0.8157029747962952,0.3793030083179474,,0.004399000201374292,,,0.037932999432086945
6955.27001953125,697.9509887695312,6.7050299644470215,0.691798985004425,0.3273710012435913,,0.0035329998936504126,,,0.030161000788211823
7754.0,793.1220092773438,8.288849830627441,0.7763929963111877,0.36975300312042236,,0.004360999912023544,,,0.03647800162434578
7621.2998046875,757.0679931640625,8.095009803771973,0.7238950133323669,0.34044700860977173,,0.004296999890357256,,,0.03274599835276604
8265.58984375,817.8070068359375,8.595499992370605,0.8052629828453064,0.35658401250839233,,0.00456599984318018,,,0.0367249995470047
8736.98046875,883.864990234375,9.730460166931152,0.9544280171394348,0.3916020095348358,,0.004999999888241291,,,0.047968000173568726
8621.900390625,860.4149780273438,9.255970001220703,1.070739984512329,0.4058719873428345,,0.004989000037312508,,,0.04869899898767471
8129.97021484375,814.6599731445312,8.704910278320312,1.0041600465774536,0.36976900696754456,,0.00495600001886487,,,0.04240100085735321
8926.5703125,868.7069702148438,9.322469711303711,1.0810099840164185,0.38431501388549805,,0.0054720002226531506,,,0.046115998178720474
8598.3095703125,845.2579956054688,8.986780166625977,1.0274100303649902,0.3733139932155609,,0.005638000089675188,,,0.04335600137710571
9494.6298828125,923.5609741210938,10.40060043334961,1.1416200399398804,0.3969079852104187,,0.006730000022798777,,,0.04593599960207939
10166.400390625,936.9760131835938,10.931099891662598,1.1468600034713745,0.40936800837516785,,0.007346999831497669,,,0.04649600014090538
10233.900390625,944.2100219726562,11.201600074768066,1.1380300521850586,0.4038099944591522,,0.007034000009298325,,,0.052448999136686325
11112.7001953125,974.114990234375,11.689299583435059,1.2049800157546997,0.41988301277160645,,0.0070489998906850815,,,0.05491400137543678
10551.7998046875,923.9210205078125,10.702400207519531,1.120460033416748,0.3856180012226105,,0.006424000021070242,,,0.049605999141931534
11225.2998046875,943.864990234375,11.075699806213379,1.1444200277328491,0.3914720118045807,,0.006697000004351139,,,0.051541998982429504
11403.7001953125,895.3709716796875,9.904509544372559,1.089460015296936,0.37877899408340454,,0.0070940000005066395,,,0.04686100035905838
10690.400390625,849.9710083007812,9.380789756774902,1.0153900384902954,0.36444100737571716,,0.006581000052392483,,,0.04458000138401985
10005.0,812.844970703125,8.904029846191406,0.9417880177497864,0.3378709852695465,,0.006258999928832054,,,0.04067400097846985
10301.099609375,864.1890258789062,9.692110061645508,0.9988549947738647,0.3452579975128174,,0.006647999864071608,,,0.04287499934434891
9813.0703125,840.5150146484375,9.1419095993042,0.9544020295143127,0.3229660093784332,,0.0063240001909434795,,,0.040929000824689865
9664.73046875,844.8099975585938,9.346599578857422,0.9434869885444641,0.34403300285339355,,0.006142000202089548,,,0.039882998913526535
10366.7001953125,869.3150024414062,9.90231990814209,0.9568589925765991,0.3383350074291229,,0.0063390000723302364,,,0.04176900163292885
10725.599609375,878.2650146484375,10.659899711608887,0.9473050236701965,0.33553600311279297,,0.006291000172495842,,,0.04273099824786186
10397.900390625,855.198974609375,10.438199996948242,0.9045829772949219,0.31258100271224976,,0.006018000189214945,,,0.04334999993443489
10951.0,872.2000122070312,10.509699821472168,0.9283469915390015,0.30439698696136475,,0.006215000059455633,,,0.048847001045942307
11086.400390625,856.85302734375,10.224800109863281,0.9101439714431763,0.293503999710083,,0.005481999833136797,,,0.05294699966907501
11489.7001953125,857.2249755859375,10.217900276184082,0.907804012298584,0.297105997800827,,0.0053010000847280025,,,0.04891800135374069
11512.599609375,866.677978515625,10.348099708557129,1.0055400133132935,0.3007870018482208,,0.005501999985426664,,,0.047800999134778976
11573.2998046875,853.6840209960938,10.11050033569336,0.9593679904937744,0.2976219952106476,,0.005218000151216984,,,0.046776000410318375
10779.900390625,816.9509887695312,9.384380340576172,0.9228870272636414,0.2853569984436035,,0.004610000178217888,,,0.04395800083875656
9965.5703125,752.8309936523438,9.034879684448242,0.871209979057312,0.2472810000181198,,0.004023999907076359,,,0.03860099986195564
9395.009765625,704.5960083007812,8.310440063476562,0.8258569836616516,0.22174300253391266,,0.004025000147521496,,,0.03642499819397926
9337.5498046875,728.916015625,8.313070297241211,0.8497610092163086,0.2222069948911667,,0.004145999904721975,,,0.036981001496315
8866.0,686.8900146484375,7.67165994644165,0.7966269850730896,0.2098730057477951,,0.003973000217229128,,,0.03492800146341324
9578.6298828125,723.3389892578125,8.272379875183105,0.8311219811439514,0.22349800169467926,,0.004209999926388264,,,0.03871599957346916
9205.1201171875,699.8309936523438,8.039270401000977,0.8010479807853699,0.22372199594974518,,0.004031999967992306,,,0.036132000386714935
9194.849609375,690.8270263671875,10.11520004272461,0.7897109985351562,0.22302600741386414,,0.00395999988541007,,,0.035725999623537064
8269.8095703125,614.291015625,8.959210395812988,0.7019019722938538,0.19956199824810028,,0.003524000057950616,,,0.031055999919772148
8300.8603515625,611.3040161132812,9.099080085754395,0.6972690224647522,0.18570899963378906,,0.0035359999164938927,,,0.030119000002741814
8338.349609375,601.666015625,9.111319541931152,0.6892600059509277,0.17887799441814423,,0.0035099999513477087,,,0.030119000002741814
7916.8798828125,552.7789916992188,8.987739562988281,0.6378560066223145,0.15476299822330475,,0.003298999974504113,,,0.02835799939930439
8223.6796875,538.6439819335938,8.951849937438965,0.6587769985198975,0.15615500509738922,,0.0031900000758469105,,,0.028620999306440353
8630.650390625,556.7260131835938,8.9927396774292,0.7490800023078918,0.19764800369739532,,0.00343999988399446,,,0.032363999634981155
8913.4697265625,557.1749877929688,9.160929679870605,0.7098079919815063,0.20494699478149414,,0.0036510000936686993,,,0.03811199963092804
8929.2802734375,561.7319946289062,9.982000350952148,0.693664014339447,0.2131890058517456,,0.0036589999217540026,,,0.037105999886989594
8728.4697265625,539.7020263671875,10.066300392150879,0.6627429723739624,0.20348100364208221,,0.0035280000884085894,,,0.03792399913072586
8879.6201171875,539.6190185546875,11.737600326538086,0.6431739926338196,0.18925899267196655,,0.0035600000992417336,,,0.04113699868321419
8668.1201171875,526.4390258789062,13.089099884033203,0.6412649750709534,0.1892009973526001,,0.003590000094845891,,,0.04978000000119209
8495.7802734375,524.2869873046875,12.783100128173828,0.6418750286102295,0.18460500240325928,,0.003504999913275242,,,0.04531100019812584
8209.400390625,489.95098876953125,12.061400413513184,0.5994629859924316,0.1678059995174408,,0.0032889998983591795,,,0.04437800124287605
7833.0400390625,450.1159973144531,11.508299827575684,0.5779169797897339,0.15492600202560425,,0.0031449999660253525,,,0.04307499900460243
7954.47998046875,446.27899169921875,11.640399932861328,0.5780019760131836,0.16005800664424896,,0.003140999935567379,,,0.04881700128316879
7165.7001953125,385.9679870605469,10.196100234985352,0.5115110278129578,0.14688199758529663,,0.002827000105753541,,,0.04300199821591377
6890.52001953125,394.6449890136719,10.3503999710083,0.509564995765686,0.14720900356769562,,0.0027630000840872526,,,0.041276998817920685
6973.52978515625,396.4570007324219,11.055899620056152,0.5123530030250549,0.15591900050640106,,0.002819000044837594,,,0.03397199884057045
6844.22998046875,379.60699462890625,11.066200256347656,0.4850809872150421,0.1507679969072342,,0.002718999981880188,,,0.032152000814676285
7083.7998046875,386.42498779296875,12.620699882507324,0.5006880164146423,0.15638500452041626,,0.0027970001101493835,,,0.03575500100851059
7456.10986328125,416.89300537109375,13.360699653625488,0.5580440163612366,0.17244699597358704,,0.0029800001066178083,,,0.034800998866558075
6853.83984375,380.5429992675781,12.190400123596191,0.5016310214996338,0.1553560048341751,,0.0027699999045580626,,,0.030136000365018845
6811.47021484375,383.23199462890625,12.45359992980957,0.49580100178718567,0.14875799417495728,,0.002713999943807721,,,0.04001399874687195
6636.31982421875,370.2850036621094,12.258399963378906,0.4764310121536255,0.14445100724697113,,0.0026700000744313,,,0.036917999386787415
6911.08984375,385.3139953613281,12.455699920654297,0.48786699771881104,0.1487939953804016,,0.0028019999153912067,,,0.037064000964164734
7023.52001953125,400.50799560546875,12.117600440979004,0.5003979802131653,0.1565990000963211,,0.0028429999947547913,,,0.03763199970126152
6770.72998046875,398.5260009765625,11.868300437927246,0.4918549954891205,0.15310600399971008,,0.0027630000840872526,,,0.03575599938631058
6834.759765625,414.2430114746094,12.036199569702148,0.4919309914112091,0.15634700655937195,,0.0030429998878389597,,,0.036928001791238785
6968.31982421875,430.5400085449219,12.230899810791016,0.5395060181617737,0.16602900624275208,,0.003396000014618039,,,0.036270998418331146
7889.25,492.9410095214844,12.952500343322754,0.6287369728088379,0.21223300695419312,,0.0037980000488460064,,,0.03956399857997894
7895.9599609375,492.7349853515625,13.536800384521484,0.6380869746208191,0.200532004237175,,0.003994999919086695,,,0.03900599852204323
7986.240234375,501.4779968261719,13.244400024414062,0.6321840286254883,0.20085300505161285,,0.004149999935179949,,,0.040010999888181686
8329.1103515625,531.7020263671875,13.058799743652344,0.6825339794158936,0.2213899940252304,,0.00457100011408329,,,0.04297100007534027
8058.669921875,511.1470031738281,12.210000038146973,0.6632969975471497,0.2566460072994232,,0.004585000220686197,,,0.041255999356508255
7902.08984375,502.8940124511719,11.769399642944336,0.6569330096244812,0.2437240034341812,,0.0047439998015761375,,,0.04211600124835968
8163.419921875,524.7890014648438,12.275699615478516,0.7089319825172424,0.26034098863601685,,0.005412000231444836,,,0.04752099886536598
8294.3095703125,567.8889770507812,12.35260009765625,0.7919759750366211,0.2723580002784729,,0.005824000108987093,,,0.04939199984073639
8845.830078125,615.718017578125,12.575200080871582,0.924465000629425,0.3012470006942749,,0.0058929999358952045,,,0.053672999143600464
8895.580078125,605.39501953125,13.378399848937988,0.8731030225753784,0.29058000445365906,,0.005413000006228685,,,0.05367700010538101
8802.4599609375,621.8599853515625,12.875900268554688,0.8699949979782104,0.2855350077152252,,0.005539000034332275,,,0.0524200014770031
8930.8798828125,642.5479736328125,13.625300407409668,0.8766570091247559,0.2884730100631714,,0.005481999833136797,,,0.058545999228954315
9697.5,708.1580200195312,15.265999794006348,0.934781014919281,0.31287500262260437,,0.005799999926239252,,,0.07336000353097916
